id,address,close_hour,latitude,longitude,name,open_hour,point,postal_code,reviews,url
r5Tnz0vIQmGpAH0m770Ynw,神奈川県 川崎市 中原区 木月3丁目6-18 Kanagawa,21:30,35.5654836,139.6508807,アリトル 元住吉店 A'LITTLE MOTOSUMIYOSHI,11:00,4.6,211-0025,337.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%A2%E3%83%AA%E3%83%88%E3%83%AB-%E5%85%83%E4%BD%8F%E5%90%89%E5%BA%97-alittle-motosumiyoshi/r5Tnz0vIQmGpAH0m770Ynw/
yXzU_4T6TqSza-sr1BgO_w,川崎市川崎区新丸子町911-1 ユニーブル小杉2f Kawasaki,22:45,35.5783721,139.6606351,川湘楼 Kawsashoro,10:30,4.5,211-0005,464.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%B7%9D%E6%B9%98%E6%A5%BC-kawsashoro/yXzU_4T6TqSza-sr1BgO_w/
T7Fa_secRD6W66-9f1BweQ,神奈川県川崎市中原区新丸子東1-772 藤川ﾋﾞﾙ1F Kanagawa,22:00,35.5803846,139.6621692,情熱のすためしどんどん 新丸子 Sutameshidondon Shinmaruko,11:00,4.4,211-0004,121.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%83%85%E7%86%B1%E3%81%AE%E3%81%99%E3%81%9F%E3%82%81%E3%81%97%E3%81%A8%E3%82%93%E3%81%A8%E3%82%93-%E6%96%B0%E4%B8%B8%E5%AD%90-sutameshidondon-shinmaruko/T7Fa_secRD6W66-9f1BweQ/
WjE4522VR2uDfOyy8r9Jbw,915-2 Shinmarukomachi Nakahara-Ku Kawasaki-Shi Kanagawa-Ken  Japan サミットビル1F,21:30,35.578156899999996,139.6602224,タイレストラン コピーピー 小杉店 Thai Restaurant Koh Phi Phi,15:00,4.3,211-0005,237.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%BF%E3%82%A4%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3-%E3%82%B3%E3%83%92%E3%83%BC%E3%83%92%E3%83%BC-%E5%B0%8F%E6%9D%89%E5%BA%97-thai-restaurant-koh-phi-phi/WjE4522VR2uDfOyy8r9Jbw/
djXwc14ZSy-H7VMsfEiFIg,日本、〒 神奈川県川崎市中原区上新城２丁目７−１９ 神奈川県,22:50,35.58829869999999,139.630427,boba tea 武蔵新城店 boba tea Musashishinjo,10:00,4.6,211-0045,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/boba-tea-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-boba-tea-musashishinjo/djXwc14ZSy-H7VMsfEiFIg/
lZm9XHUBSg60D1FfJwa9sQ,神奈川県川崎市中原区下小田中1-8-2 KFAビル2F Kanagawa,21:30,35.5810586,139.6385641,韓国料理チョリ Korean Food Chori,18:00,4.4,211-0041,15.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E9%9F%93%E5%9B%BD%E6%96%99%E7%90%86%E3%83%81%E3%83%A7%E3%83%AA-korean-food-chori/lZm9XHUBSg60D1FfJwa9sQ/
FfjAhEj-SiuSHZM5kMa1ww,神奈川県川崎市中原区小杉町3-472 武蔵小杉東急スクエア1F,21:00,35.576125,139.659086,フレッシュネスバーガー 武蔵小杉東急スクエア店 Freshness Burger Musashikosugi Tokyu Square,10:00,4.5,211-0063,480.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%95%E3%83%AC%E3%83%83%E3%82%B7%E3%83%A5%E3%83%8D%E3%82%B9%E3%83%8F%E3%83%BC%E3%82%AB%E3%83%BC-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E6%9D%B1%E6%80%A5%E3%82%B9%E3%82%AF%E3%82%A8%E3%82%A2%E5%BA%97-freshness-burger-musashikosugi-tokyu-square/FfjAhEj-SiuSHZM5kMa1ww/
68iITecGQP-GRmJEOhCTkA,神奈川県川崎市中原区小杉町１丁目４０３番地 小杉ビルディング２Ｆ,22:00,35.576870286391845,139.65891587519448,ガスト 武蔵小杉駅前店 Gusto Musashi Kosugi,10:30,4.5,,168.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AB%E3%82%B9%E3%83%88-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E9%A7%85%E5%89%8D%E5%BA%97-gusto-musashi-kosugi/68iITecGQP-GRmJEOhCTkA/
ZsbAOJktS4iy0rpst0X6TA,神奈川県川崎市中原区今井仲町４－３１,22:00,35.5769015,139.6509345,バーミヤン 武蔵小杉店 Bamiyan Musashi Kosugi,10:30,4.4,211-0065,329.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%8F%E3%83%BC%E3%83%9F%E3%83%A4%E3%83%B3-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-bamiyan-musashi-kosugi/ZsbAOJktS4iy0rpst0X6TA/
hX8Pj-iPQEGUe7vPVlRCGw,神奈川県川崎市中原区上新城2-10-15 新城ﾛｲﾔﾙﾌﾟﾗｻﾞ1F,22:30,35.587492,139.630186,松屋 武蔵新城店 Matsuya Musashishinjo,10:00,4.5,211-0045,262.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%9D%BE%E5%B1%8B-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-matsuya-musashishinjo/hX8Pj-iPQEGUe7vPVlRCGw/
x4zbGpC-Q1aQ6hMOjdIRHw,神奈川県横浜市港北区日吉本町1-24-4,21:00,35.55264052307759,139.6457766005272,マハラジャ バグ Maharaja Bag,11:00,,,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%9E%E3%83%8F%E3%83%A9%E3%82%B7%E3%83%A3-%E3%83%8F%E3%82%AF-maharaja-bag/x4zbGpC-Q1aQ6hMOjdIRHw/
IA_Ki0-dQWe5SrytViO61A,神奈川県川崎市中原区宮内4丁目7-12 Kanagawa,22:00,35.5843471,139.64619309999998,ビッグボーイ 川崎等々力 BigBoy Kawasakitodoroki,11:00,4.5,211-0051,55.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%92%E3%83%83%E3%82%AF%E3%83%9B%E3%83%BC%E3%82%A4-%E5%B7%9D%E5%B4%8E%E7%AD%89%E3%80%85%E5%8A%9B-bigboy-kawasakitodoroki/IA_Ki0-dQWe5SrytViO61A/
ZddbPrHMTyu1s1keuR0Hug,神奈川県川崎市中原区井田中ノ町2-1 Yokohama,21:45,35.56545360000001,139.6477467,丼丸 元住吉  Bay Donmaru Motosumiyoshi,11:00,4.5,211-0034,339.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%BC%E4%B8%B8-%E5%85%83%E4%BD%8F%E5%90%89-bay-donmaru-motosumiyoshi/ZddbPrHMTyu1s1keuR0Hug/
XE8PaiYeTK6-M-Q9Ezeugg,神奈川県川崎市中原区上小田中6-17-7,21:15,35.5792345,139.6447905,なか卯 武蔵中原店 Nakau Musashi-Nakahara,10:00,4.5,211-0053,330.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%AA%E3%81%8B%E5%8D%AF-%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F%E5%BA%97-nakau-musashi-nakahara/XE8PaiYeTK6-M-Q9Ezeugg/
nAfdxT6ySHWlKcGwkN0mEA,川崎市中原区上小田中4-2-1 Beans1F,23:00,35.581375799999996,139.6409824,すき家 武蔵中原店 Sukiya Musashinakahara,10:00,,211-0053,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%99%E3%81%8D%E5%AE%B6-%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F%E5%BA%97-sukiya-musashinakahara/nAfdxT6ySHWlKcGwkN0mEA/
gqJViZhPTbSuTmX1mzVN5w,神奈川県横浜市港北区日吉本町1-3-3 力亭ビル１階東号,22:00,35.55383670000001,139.6453188,からやま 日吉店 Karayama HIYOSHI,10:30,4.5,223-0052,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8B%E3%82%89%E3%82%84%E3%81%BE-%E6%97%A5%E5%90%89%E5%BA%97-karayama-hiyoshi/gqJViZhPTbSuTmX1mzVN5w/
j4_S_Oi7QkehwrExCdepQg,神奈川県川崎市中原区小杉町3丁目441番26,23:59,35.574114806653,139.65861862475487,吉野家 武蔵小杉南口店 Yoshinoya MUSASHIKOSUGI MINAMIGUCHI,09:00,4.5,,192.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%90%89%E9%87%8E%E5%AE%B6-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%8D%97%E5%8F%A3%E5%BA%97-yoshinoya-musashikosugi-minamiguchi/j4_S_Oi7QkehwrExCdepQg/
qbeU9y2SRQK3L3WwY6kBBw,3-Chōme-22-2 Kosugimachi Nakahara-Ku,22:00,35.573302399408284,139.65717506052536,オウルティー OWL TEA,11:00,4.6,,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AA%E3%82%A6%E3%83%AB%E3%83%86%E3%82%A3%E3%83%BC-owl-tea/qbeU9y2SRQK3L3WwY6kBBw/
vNWLv-GISt-J3Qwdjp9Dbw,神奈川県川崎市中原区小杉町3-472 武蔵小杉東急スクエア ステーションマーケット,22:00,35.5758915,139.65941719999998,からやま 武蔵小杉店 Karayama MUSASHI-KOSUGI,10:30,4.6,211-8619,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8B%E3%82%89%E3%82%84%E3%81%BE-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-karayama-musashi-kosugi/vNWLv-GISt-J3Qwdjp9Dbw/
RwedLRzuQxuqtLb-2LGOpA,中原区上新城2-8-22 三井ビル１階,22:10,35.5875943418719,139.63053691861742,Me Tea,10:00,4.5,,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/me-tea/RwedLRzuQxuqtLb-2LGOpA/
KUtmdSTrQT2mupGRp8WmSA,神奈川県川崎市高津区明津２００,21:00,35.568739,139.636728,ケンタッキーフライドチキン 子母口店 Kentucky Fried Chicken SHIBOKUCHI,10:30,4.5,213-0024,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B1%E3%83%B3%E3%82%BF%E3%83%83%E3%82%AD%E3%83%BC%E3%83%95%E3%83%A9%E3%82%A4%E3%83%88%E3%83%81%E3%82%AD%E3%83%B3-%E5%AD%90%E6%AF%8D%E5%8F%A3%E5%BA%97-kentucky-fried-chicken-shibokuchi/KUtmdSTrQT2mupGRp8WmSA/
WII3WLGmQsKBGSvgGQFDxA,神奈川県川崎市高津区溝口2-8-12,23:59,35.6002971,139.61118480000002,伝説のすた丼屋  溝の口 Densetsu no Sutadonya Mizonokuchi,11:00,4.4,213-0001,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%BC%9D%E8%AA%AC%E3%81%AE%E3%81%99%E3%81%9F%E4%B8%BC%E5%B1%8B-%E6%BA%9D%E3%81%AE%E5%8F%A3-densetsu-no-sutadonya-mizonokuchi/WII3WLGmQsKBGSvgGQFDxA/
7DKpURPwQByeEmOn-NOyUw,神奈川県川崎市中原区上小田中４－２－１,23:00,35.581376,139.640982,マクドナルド ビーンズ武蔵中原店 McDonald's BEANS MUSASHI NAKAHARA,10:30,4.5,2110053,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%9E%E3%82%AF%E3%83%88%E3%83%8A%E3%83%AB%E3%83%88-%E3%83%92%E3%83%BC%E3%83%B3%E3%82%B9%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F%E5%BA%97-mcdonalds-beans-musashi-nakahara/7DKpURPwQByeEmOn-NOyUw/
j53TCiGnTcWwU2GcqGPIPw,Nakahara-Ku Kizuki 4 Chome−22 Kawasaki-Shi Kanagawa-ken,22:00,35.558363,139.657382,インドダイニングアリア Indian Dining Aria,11:00,4.6,211-0025,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%A4%E3%83%B3%E3%83%88%E3%82%BF%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%AF%E3%82%A2%E3%83%AA%E3%82%A2-indian-dining-aria/j53TCiGnTcWwU2GcqGPIPw/
2hLkihniRvmYdD3RBKLjaQ,神奈川県川崎市中原区新丸子東2-924-8 Kanagawa,23:59,35.57714050000001,139.6610285,串カツ田中 武蔵小杉 Kushikatsu Tanaka Musashikosugi,12:00,,211-0004,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%B2%E3%82%AB%E3%83%84%E7%94%B0%E4%B8%AD-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89-kushikatsu-tanaka-musashikosugi/2hLkihniRvmYdD3RBKLjaQ/
Wq9RupnYRQG1Yku5zmjQwA,神奈川県川崎市高津区溝口1-1-3 味の食彩館みぞのくち 3階,20:30,35.5988674,139.6116898,ベッカーズ 武蔵溝ノ口店 Becker's Musashi-Mizonokuchi,11:00,4.1,213-0001,194.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%98%E3%83%83%E3%82%AB%E3%83%BC%E3%82%B9-%E6%AD%A6%E8%94%B5%E6%BA%9D%E3%83%8E%E5%8F%A3%E5%BA%97-beckers-musashi-mizonokuchi/Wq9RupnYRQG1Yku5zmjQwA/
X2es_PoNSDe0z0IftYIpVA,川崎市中原区 新丸子町743 Kawasaki,20:30,35.58007879999999,139.66068330000002,ミート アンド ワイン バンブゥ 新丸子 Meat&Wine Bambu shinmarco,17:00,,211-0005,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%9F%E3%83%BC%E3%83%88-%E3%82%A2%E3%83%B3%E3%83%88-%E3%83%AF%E3%82%A4%E3%83%B3-%E3%83%8F%E3%83%B3%E3%83%95%E3%82%A5-%E6%96%B0%E4%B8%B8%E5%AD%90-meat%26wine-bambu-shinmarco/X2es_PoNSDe0z0IftYIpVA/
CC9l5P_ITA2yAzB0-N95Ug,神奈川県川崎市高津区子母口496-1,20:30,35.5729162,139.6317033,小僧寿し 子母口店 Kozo Sushi SHIBOGUCHI,10:30,,213-0023,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%B0%8F%E5%83%A7%E5%AF%BF%E3%81%97-%E5%AD%90%E6%AF%8D%E5%8F%A3%E5%BA%97-kozo-sushi-shiboguchi/CC9l5P_ITA2yAzB0-N95Ug/
9u5KHMo0SR6A93MJrcNUoQ,神奈川県川崎市中原区上小田中６丁目２１－１４,22:00,35.5805426,139.6423767,ジョナサン 武蔵中原店 Jonathan's Musashi Nakahara,10:00,4.6,211-0053,43.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B7%E3%83%A7%E3%83%8A%E3%82%B5%E3%83%B3-%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F%E5%BA%97-jonathans-musashi-nakahara/9u5KHMo0SR6A93MJrcNUoQ/
XwSwAR1STRWxsKTz6gZSrA,1 Chome-５２６−２ Kosugimachi Nakahara-Ku 1F Kawasaki-Shi Kanagawa-ken,20:30,35.5800035,139.6595045,ＶＥＧＡＮ ＢＵＲＧＥＲ ＮＯＵＲＩＳＨ 新丸子店 VEGAN BURGER NOURISH Shinmaruko,11:30,4.2,211-0063,89.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/vegan-burger-nourish-%E6%96%B0%E4%B8%B8%E5%AD%90%E5%BA%97-vegan-burger-nourish-shinmaruko/XwSwAR1STRWxsKTz6gZSrA/
i1qfS74jRgGE8yqm9b_qDg,神奈川県川崎市中原区木月1-26-11,20:30,35.5655036,139.6528315,銀座コージーコーナー 元住吉店 Ginza Cozy Corner Motosumiyoshi,10:00,4.6,211-0025,50.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E9%8A%80%E5%BA%A7%E3%82%B3%E3%83%BC%E3%82%B7%E3%83%BC%E3%82%B3%E3%83%BC%E3%83%8A%E3%83%BC-%E5%85%83%E4%BD%8F%E5%90%89%E5%BA%97-ginza-cozy-corner-motosumiyoshi/i1qfS74jRgGE8yqm9b_qDg/
61mzZfTRS6W0eqnrKPc-0w,神奈川県川崎市中原区木月３ー６ー２３,20:30,35.56546510000001,139.6506534,サーティワン アイスクリーム 元住吉ブレーメン通り店 31 IceCream Motosumiyoshi Bremen-dori,11:30,4.6,211-0025,21.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B5%E3%83%BC%E3%83%86%E3%82%A3%E3%83%AF%E3%83%B3-%E3%82%A2%E3%82%A4%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0-%E5%85%83%E4%BD%8F%E5%90%89%E3%83%95%E3%83%AC%E3%83%BC%E3%83%A1%E3%83%B3%E9%80%9A%E3%82%8A%E5%BA%97-31-icecream-motosumiyoshi-bremen-dori/61mzZfTRS6W0eqnrKPc-0w/
WH6mOH_ATIqVbsk8EgchdA,神奈川県川崎市高津区明津２３６－３,22:00,35.5670061,139.6376503,ガスト 新川崎明津店  Gusto Shinkawasaki Akutsu,10:30,4.5,213-0024,44.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AB%E3%82%B9%E3%83%88-%E6%96%B0%E5%B7%9D%E5%B4%8E%E6%98%8E%E6%B4%A5%E5%BA%97-gusto-shinkawasaki-akutsu/WH6mOH_ATIqVbsk8EgchdA/
r0dtDg-YQ6yJSxaqezkbHg,神奈川県川崎市中原区新丸子東2-924-8,23:00,35.576996,139.6609364,吉野家 武蔵小杉店 Yoshinoya MUSASHIKOSUGI,10:00,4.6,211-0004,75.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%90%89%E9%87%8E%E5%AE%B6-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-yoshinoya-musashikosugi/r0dtDg-YQ6yJSxaqezkbHg/
LNCT4I2IR8iq2Cz8W4WoXg,神奈川県川崎市高津区北見方３丁目６－３３,22:00,35.597229,139.63181,バーミヤン 川崎北見方店 Bamiyan Kawasaki Kitamigata,10:30,4.2,213-0005,91.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%8F%E3%83%BC%E3%83%9F%E3%83%A4%E3%83%B3-%E5%B7%9D%E5%B4%8E%E5%8C%97%E8%A6%8B%E6%96%B9%E5%BA%97-bamiyan-kawasaki-kitamigata/LNCT4I2IR8iq2Cz8W4WoXg/
d5bmpJyvSWqjcyj6SuFuHQ,Nakahara-Ku Shinmarukomachi 738 Kawasaki-Shi Kanagawa-ken,20:45,35.58048400000001,139.661651,新丸子カレー工房パルコ Parco Curry,11:45,4.7,211-0005,178.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%96%B0%E4%B8%B8%E5%AD%90%E3%82%AB%E3%83%AC%E3%83%BC%E5%B7%A5%E6%88%BF%E3%83%8F%E3%83%AB%E3%82%B3-parco-curry/d5bmpJyvSWqjcyj6SuFuHQ/
9UpEn7QgQ4K78ItzftBY-w,神奈川県川崎市中原区新城３－２－１６,23:00,35.586586,139.629997,マクドナルド 武蔵新城店 McDonald's MUSASHI SHINJO,10:30,4.5,2110044,500.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%9E%E3%82%AF%E3%83%88%E3%83%8A%E3%83%AB%E3%83%88-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-mcdonalds-musashi-shinjo/9UpEn7QgQ4K78ItzftBY-w/
GOhpcU7dSWyyXh0jIg1AIg,神奈川県川崎市高津区溝口1-14-1,22:00,35.6002093,139.6138008,からやま 溝の口 Karayama MIZONOKUCHI,10:30,4.4,213-0001,252.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8B%E3%82%89%E3%82%84%E3%81%BE-%E6%BA%9D%E3%81%AE%E5%8F%A3-karayama-mizonokuchi/GOhpcU7dSWyyXh0jIg1AIg/
8j0RZY7-ShiKHmngOYy3Sw,神奈川県川崎市高津区溝口１丁目１－３,22:00,35.5988984,139.6116289,ジョナサン 溝の口駅前店 Jonathan's Mizonokuchi Ekimae,10:00,4.7,213-0001,68.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B7%E3%83%A7%E3%83%8A%E3%82%B5%E3%83%B3-%E6%BA%9D%E3%81%AE%E5%8F%A3%E9%A7%85%E5%89%8D%E5%BA%97-jonathans-mizonokuchi-ekimae/8j0RZY7-ShiKHmngOYy3Sw/
BeNUmH-2QdieCsMXZw1c4Q,神奈川県川崎市中原区木月住吉町8-6 Kanagawa,22:00,35.5663919,139.6573855,キッチン オリジン 元住吉 Kitchen Origin Motosumiyoshi,10:00,4.5,211-0021,153.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3-%E3%82%AA%E3%83%AA%E3%82%B7%E3%83%B3-%E5%85%83%E4%BD%8F%E5%90%89-kitchen-origin-motosumiyoshi/BeNUmH-2QdieCsMXZw1c4Q/
LBuDcES1TRaNZlarMciPag,神奈川県川崎市宮前区野川１２３３,22:00,35.5726885,139.6147273,ガスト 野川店 Gusto Nogawa,10:30,4.4,216-0001,46.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AB%E3%82%B9%E3%83%88-%E9%87%8E%E5%B7%9D%E5%BA%97-gusto-nogawa/LBuDcES1TRaNZlarMciPag/
BzCaAhBGSGOmce_s-k2MDQ,神奈川県川崎市中原区上新城２丁目１１－１０,22:00,35.58761939999999,139.6287887,ジョナサン 武蔵新城店 Jonathan's Musashi Shinjo,10:00,4.6,211-0045,40.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B7%E3%83%A7%E3%83%8A%E3%82%B5%E3%83%B3-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-jonathans-musashi-shinjo/BzCaAhBGSGOmce_s-k2MDQ/
LkdIwGPRRW-UokIVbd_UuA,神奈川県川崎市高津区二子４－８－２,22:00,35.602261799999994,139.6189584,デニーズ 高津店 Denny's TAKATSU,11:00,4.2,213-0002,147.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%86%E3%83%8B%E3%83%BC%E3%82%B9-%E9%AB%98%E6%B4%A5%E5%BA%97-dennys-takatsu/LkdIwGPRRW-UokIVbd_UuA/
PtctWn1PSES33nSAHwiUqA,神奈川県 川崎市 中原区 新丸子東 2-925 東横小杉ビル B1F Kawasaki,23:00,35.577160600000006,139.6616751,レストランバー アルファクロス武蔵小杉 Restaurant&Bar ALFA CROSS Musashikosugi,18:00,,211-0004,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3%E3%83%8F%E3%83%BC-%E3%82%A2%E3%83%AB%E3%83%95%E3%82%A1%E3%82%AF%E3%83%AD%E3%82%B9%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89-restaurant%26bar-alfa-cross-musashikosugi/PtctWn1PSES33nSAHwiUqA/
ixb-S163TsmKVDH7MR-0Ng,中原区新城３丁目９−３ Yokohama,19:30,35.5852164,139.6305792,あおぞらマルシェ 武蔵新城店 Aozoramarche MusashiShinjo-Shop,11:00,4.4,211-0044,36.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%82%E3%81%8A%E3%81%9D%E3%82%89%E3%83%9E%E3%83%AB%E3%82%B7%E3%82%A7-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-aozoramarche-musashishinjo-shop/ixb-S163TsmKVDH7MR-0Ng/
Jl2y6ZwxSnurqvms-EsLnw,中原区今井南町４８２ １Ｆ Kawasaki,21:30,35.571802399999996,139.65621230000002,中華居酒屋 虎助 武蔵小杉店 Chinese Style Izakaya Torasuke Musashi Kosugi,17:00,,211-0064,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%AD%E8%8F%AF%E5%B1%85%E9%85%92%E5%B1%8B-%E8%99%8E%E5%8A%A9-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-chinese-style-izakaya-torasuke-musashi-kosugi/Jl2y6ZwxSnurqvms-EsLnw/
FAybm5AKQEG7ZXlE0R-EYQ,神奈川県川崎市中原区新城3-8-7 Kanagawa,22:00,35.58558520000001,139.63058600000002,キッチン オリジン 武蔵新城 Kitchen Origin Musashishinjo,10:00,4.6,211-0044,17.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3-%E3%82%AA%E3%83%AA%E3%82%B7%E3%83%B3-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E-kitchen-origin-musashishinjo/FAybm5AKQEG7ZXlE0R-EYQ/
